id,name,wikidata_id,normalized_genre,libretto,first_author,title,subtitle,num_of_co_authors,max_degree_ids,num_of_segments,num_of_acts,num_of_speakers,num_of_speakers_male,num_of_speakers_female,num_of_speakers_unknown,num_of_person_groups,num_of_p,num_of_l,wikipedia_link_count,word_count_text,word_count_sp,word_count_stage,date_premiered,year_written,year_premiered,year_printed,year_normalized,digital_source,original_source_publisher,original_source_pub_place,original_source_year,original_source_number_of_pages,average_degree,density,average_clustering,size,max_degree,num_connected_components,num_edges,diameter,average_path_length
ger000417,schlegel-canut,Q1033928,Tragedy,False,Schlegel,Canut,Ein Trauerspiel,0,estrithe,23,5,7,5,2,0,0,0,1571,1,15488,13979,64,,1746,,1746,1746,http://www.textgridrep.org/textgrid:v3mq.0,Arion,Weimar,1963.0,45.0,3.7142857142857144,0.6190476190476191,0.7380952380952381,7,6,1,13,2,1.380952380952381
ger000397,schlegel-der-geschaeftige-muessiggaenger,Q55998437,Comedy,False,Schlegel,Der geschäftige Müssiggänger,Ein Lustspiel,0,frau_sylvesterinn,44,5,15,10,5,0,0,1058,20,0,23037,22710,151,,1741,,1743,1743,http://www.textgridrep.org/textgrid:v3mx.0,Arion,Weimar,1963.0,68.0,5.866666666666666,0.41904761904761906,0.8054845154845156,15,14,1,44,2,1.5809523809523809
ger000342,schlegel-der-triumph-der-guten-frauen,Q55998475,Comedy,False,Schlegel,Der Triumph der guten Frauen,Ein Lustspiel in fünf Aufzügen,0,cathrine,48,5,7,3,4,0,0,953,0,0,20988,20636,237,,1747,,1748,1748,http://www.textgridrep.org/textgrid:v3n4.0,Arion,Weimar,1963.0,63.0,4.285714285714286,0.7142857142857143,0.8428571428571427,7,6,1,15,2,1.2857142857142858
ger000665,schlegel-die-entfuehrte-dose,Q124217835,Comedy,False,Schlegel,Die entführte Dose,Ein Lustspiel in einem Aufzuge,0,foppendorf,4,0,5,3,2,0,0,0,213,0,2237,1640,12,,1740,1740,1762,1740,https://books.google.com/books?id=m5TUtgEACAAJ&amp;pg=PA619,Mummische Buchhandlung,Kopenhagen und Leipzig,1762.0,17.0,2.8,0.7,0.7,5,4,1,7,2,1.3
ger000328,schlegel-die-stumme-schoenheit,Q55998571,Comedy,False,Schlegel,Die stumme Schönheit,Ein Lustspiel in einem Aufzuge,0,jungwitz,25,0,8,4,4,0,0,0,897,0,7676,7464,166,1754-06-05,1747,1754,1747,1747,http://www.textgridrep.org/textgrid:v3mw.0,Arion,Weimar,1963.0,25.0,5.25,0.75,0.8708333333333333,8,7,1,21,2,1.25
ger000613,schlegel-dueval-und-charmille,Q118134246,Tragedy,False,Schlegel,Düval und Charmille,Ein bürgerlich Trauerspiel in fünf Aufzügen. Von einem Frauenzimmer,0,mariane|dueval,45,5,9,6,3,0,0,414,0,0,12190,11225,1796,,,,1778,1778,https://books.google.com/books?id=asJTAAAAcAAJ&amp;printsec=frontcover,Weidmann,Leipzig,1778.0,140.0,5.333333333333333,0.6666666666666666,0.8269841269841269,9,8,1,24,2,1.3333333333333333
ger000635,schlosser-die-maskerade,Q121354014,Comedy,False,Schlosser,Die Maskerade,Ein Lustspiel in einem Akt,0,lucinde|valer,14,0,7,5,2,0,0,281,4,0,7431,6888,955,1785-04-28,,1785,1767,1767,https://books.google.com/books?id=MLIxT1wk4v4C&amp;pg=PA269,Cramer,,1767.0,49.0,4.857142857142857,0.8095238095238095,0.8666666666666668,7,6,1,17,2,1.1904761904761905
ger000292,schnitzer-der-zigeunerbaron,Q464511,,True,Schnitzer,Der Zigeunerbaron,Operette in 3 Acten,0,several characters,14,3,19,11,5,3,8,0,1571,22,8208,7979,341,,,1885,,1885,http://www.textgridrep.org/textgrid:v3q4.0,,,,,14.0,0.7777777777777778,0.9112070334206557,19,17,1,133,3,1.2280701754385965
ger000277,schnitzler-das-weite-land,Q1171735,Tragicomedy,False,Schnitzler,Das weite Land,Tragikomödie in fünf Akten,0,erna|friedrich,5,5,29,18,9,2,2,1553,0,1,32269,31529,3773,,1910,1911,1910,1910,http://www.textgridrep.org/textgrid:v3vz.0,,,,,17.103448275862068,0.6108374384236454,0.9079463625940388,29,28,1,248,2,1.3891625615763548
ger000017,schnitzler-der-einsame-weg,Q1198519,,False,Schnitzler,Der einsame Weg,Schauspiel in fünf Akten,0,felix,37,5,11,7,4,0,0,1053,0,3,23758,23043,1849,,1903,1904,1904,1904,http://www.textgridrep.org/textgrid:v3sh.0,,,,,6.181818181818182,0.6181818181818182,0.8386002886002886,11,10,1,34,2,1.3818181818181818
ger000336,schnitzler-der-gruene-kakadu,Q2675124,Comedy,False,Schnitzler,Der grüne Kakadu,Groteske in einem Akt,0,several characters,1,1,24,17,5,2,2,701,5,4,11182,11015,1131,,,1899,1899,1899,http://www.textgridrep.org/textgrid:v3rv.0,,,,,23.0,1.0,1.0,24,23,1,276,1,1.0
ger000306,schnitzler-der-puppenspieler,Q56256231,,False,Schnitzler,Der Puppenspieler,Studie in einem Aufzug,0,several characters,1,1,4,3,1,0,0,231,0,0,5225,5118,424,,,1903,1906,1903,http://www.textgridrep.org/textgrid:v3rz.0,,,,,3.0,1.0,1.0,4,3,1,6,1,1.0
ger000544,schnitzler-komoedie-der-verfuehrung,Q1781088,Comedy,False,Schnitzler,Komödie der Verführung,in drei Akten,0,ambros|max,5,3,29,16,12,1,1,1979,0,1,40136,37993,4956,1924-10-11,,1924,1924,1924,https://resolver.staatsbibliothek-berlin.de/SBB000345E100000000,S. Fischer,Berlin,1924.0,260.0,18.689655172413794,0.6674876847290641,0.8925524239183199,29,28,1,271,2,1.332512315270936
ger000150,schnitzler-komtesse-mizzi,Q1781040,Comedy,False,Schnitzler,Komtesse Mizzi oder Der Familientag,Komödie in einem Akt,0,several characters,1,1,9,7,2,0,0,545,0,1,10110,9953,741,,1907,1909,1909,1909,http://www.textgridrep.org/textgrid:v3sw.0,,,,,8.0,1.0,1.0,9,8,1,36,1,1.0
ger000080,schnitzler-liebelei,Q1823758,,False,Schnitzler,Liebelei,Schauspiel in drei Akten,0,theodor|mizi|christine,3,3,9,5,4,0,0,961,0,4,14999,14868,2341,,1894,1895,1896,1895,http://www.textgridrep.org/textgrid:v3vb.0,,,,,6.222222222222222,0.7777777777777778,0.8687830687830689,9,8,1,28,2,1.2222222222222223
ger000343,schnitzler-professor-bernhardi,Q872683,Comedy,False,Schnitzler,Professor Bernhardi,Komödie in fünf Akten,0,bernhardi,5,5,23,22,1,0,0,1665,0,3,37476,36960,2722,,,1912,1912,1912,http://www.textgridrep.org/textgrid:v3tw.0,,,,,13.304347826086957,0.6047430830039525,0.8271397333316838,23,22,1,153,2,1.3952569169960474
ger000022,schnitzler-zum-grossen-wurstel,Q29014616,Comedy,False,Schnitzler,Zum grossen Wurstel,Burleske in einem Akt,0,several characters,1,1,31,23,5,3,2,147,374,1,5465,5157,1272,,1902/1904,1906,1906,1906,http://www.textgridrep.org/textgrid:v3t6.0,,,,,30.0,1.0,1.0,31,30,1,465,1,1.0
ger000154,schober-alfonso-und-estrella,Q2032667,,True,Schober,Alfonso und Estrella,Romantische Oper in drei Akten,0,chor_der_frauen,23,3,18,11,4,3,10,0,918,9,6163,5702,886,,,1854,,1854,http://www.textgridrep.org/textgrid:v401.0,,,,,8.777777777777779,0.5163398692810458,0.8210598043931379,18,14,1,79,3,1.522875816993464
ger000478,schoenherr-der-weibsteufel,Q1197996,,False,Schönherr,Der Weibsteufel,Drama in fünf Akten,0,mann|weib|jaeger,5,5,3,2,1,0,0,699,0,1,19016,18900,5788,,1914,1915,1914,1914,https://www.gutenberg.org/ebooks/49059,,,,,2.0,1.0,1.0,3,2,1,3,1,1.0
ger000271,schoenthan-der-raub-der-sabinerinnen,Q1196392,Comedy,False,Schönthan,Der Raub der Sabinerinnen,Schwank in vier Akten,1,several characters,46,4,11,6,5,0,0,1278,2,1,22873,22444,3515,,,1884,1885,1884,http://www.textgridrep.org/textgrid:v409.0,,,,,7.2727272727272725,0.7272727272727273,0.9292929292929294,11,9,1,40,3,1.290909090909091
ger000466,schouwaert-die-ueberschwemmung,Q51368953,,False,Schouwärt,Die Überschwemmung,Ein Schauspiel in drey Akten,0,poell|leopoldine|amtmann,48,3,16,11,4,1,0,583,6,0,20133,19610,665,,1784,,1784,1784,https://de.wikisource.org/wiki/Schouwärt_–_Die_Ueberschwemmung_(1784),,,,,9.5,0.6333333333333333,0.8665237540237541,16,13,1,76,3,1.3916666666666666
ger000621,schrader-der-hohlweg,Q118871504,Comedy,False,Schrader,Der Hohlweg,Lustspiel in einem Akt,0,graf,13,0,8,5,3,0,0,373,24,0,8732,8509,501,,,,1843,1843,https://de.wikisource.org/wiki/Der_Hohlweg,Vereins-Buchhandlung,Berlin,1843.0,32.0,4.25,0.6071428571428571,0.6845238095238095,8,7,1,17,2,1.3928571428571428
ger000382,schroeder-der-vetter-in-lissabon,Q51451355,,False,Schröder,Der Vetter in Lissabon,Ein bürgerliches Familiengemälde in drei Aufzügen,0,mad_wagner,50,3,11,7,4,0,0,758,0,0,12447,12121,1077,,,1784,1786,1784,http://www.textgridrep.org/textgrid:vhgn.0,,,,,6.181818181818182,0.6181818181818182,0.7467532467532468,11,10,1,34,2,1.3818181818181818
ger000580,schuetz-die-katze-laesst-das-mausen-nicht,Q112686910,Comedy,False,Schütz,Die Katze läßt das Mausen nicht,"Sprüchwort in einem Aufzuge, als Fortsetzung des Bauernguts",0,wirth,14,0,7,6,1,0,1,240,0,0,4248,4085,256,1800-01-13,,1800,1801,1800,https://de.wikisource.org/wiki/Die_Katze_läßt_das_Mausen_nicht_(Schütz),Bechtold,Altona,1801.0,32.0,3.7142857142857144,0.6190476190476191,0.9238095238095239,7,6,1,13,2,1.380952380952381
ger000459,seemann-dulk-die-waende,Q51459425,Comedy,False,Seemann,Die Wände,Eine politische Komödie in einem Akte,1,hans,9,0,8,7,0,1,0,0,681,0,5779,5596,406,,,,1848,1848,http://www.textgridrep.org/textgrid:mk3n.0,,,,,4.5,0.6428571428571429,0.7821428571428571,8,7,1,18,2,1.3571428571428572
ger000503,sessa-unser-verkehr,Q99601642,Comedy,False,Sessa,Unser Verkehr,Eine Posse in einem Akte,0,jakob,23,0,16,11,3,2,2,452,0,0,7990,7759,852,,,1813,1815,1813,https://books.google.com/books?id=h2BVAAAAcAAJ&amp;printsec=frontcover,,,,,6.0,0.4,0.7427895021645021,16,15,1,48,2,1.6
ger000479,seume-miltiades,Q79509676,Tragedy,False,Seume,Miltiades,Ein Trauerspiel in fünf Aufzügen,0,miltiades,23,5,14,12,1,1,1,0,1798,0,14658,12141,410,,,1868,1808,1808,https://www.projekt-gutenberg.org/seume/miltiade/index.html,,,,,7.285714285714286,0.5604395604395604,0.7447330447330448,14,12,1,51,3,1.4615384615384615
ger000590,sievers-die-schatzgraeber,Q113016336,Comedy,False,Sievers,Die Schatzgräber,Posse in einem Aufzuge. Fortsetzung der beiden Billets,0,several characters,9,0,6,5,1,0,1,334,0,0,7709,7426,774,,,,1807,1807,https://books.google.com/books?id=dUrPFPLOy_8C&amp;printsec=frontcover,,,,,5.0,1.0,1.0,6,5,1,15,1,1.0
ger000228,simrock-doctor-johannes-faust,Q55999026,,False,Simrock,Doctor Johannes Faust,Puppenspiel in vier Aufzügen,0,faust,19,4,22,14,5,3,1,337,297,0,11116,10263,958,,,,1846,1846,http://www.textgridrep.org/textgrid:vnmx.0,,,,,7.454545454545454,0.354978354978355,0.7984083875126657,22,17,1,82,3,1.7056277056277056
ger000450,soden-doktor-faust,Q55803592,,False,Soden,Doktor Faust,Volks-Schauspiel in fünf Akten,0,doktor_faust,65,5,62,30,5,27,0,1360,0,0,21601,21034,1021,,,,1797,1797,http://www.textgridrep.org/textgrid:vnn3.0,,,,,9.290322580645162,0.15230037017451084,0.7853715078398322,62,60,1,288,3,1.873611845584347
ger000526,solbrig-die-dorfschule,Q105525766,Comedy,False,Solbrig,Die Dorfschule,Eine charakteristische Posse in einem Akte,0,several characters,2,0,9,9,0,0,0,182,4,0,3599,3523,267,,,1812,1819,1812,https://books.google.com/books?id=q1PDO0ko1mcC&amp;pg=PA51,Schütz,Magdeburg,1819.0,30.0,8.0,1.0,1.0,9,8,1,36,1,1.0
ger000660,sonnleithner-dir-wie-mir,Q123954090,,False,Sonnleithner,Dir wie mir,Eine dramatische Kleinigkeit in einem Akt,0,several characters,17,0,4,2,2,0,0,380,0,0,5769,5648,299,1808-07-27,,1808,1812,1808,https://books.google.com/books?id=E5RHk-bSzcgC&amp;printsec=frontcover,,,,,3.0,1.0,1.0,4,3,1,6,1,1.0
ger000095,sonnleithner-fidelio,Q193778,,True,Sonnleithner,Fidelio,Oper in zwei Aufzügen,2,rocco|pizarro,20,2,12,9,2,1,3,160,664,45,8488,7862,1835,,,1805,,1805,http://www.textgridrep.org/textgrid:vpv1.0,,,,,6.0,0.5454545454545454,0.8615079365079366,12,9,1,36,3,1.5757575757575757
ger000534,sorge-der-bettler,Q64733581,,False,Sorge,Der Bettler,Eine dramatische Sendung,0,dichter_sohn_bruder_juengling|das_maedchen,5,5,57,39,18,0,4,505,713,1,20845,19644,4457,,,1917,1912,1912,http://www.textgridrep.org/textgrid:vpvq.0,,,,,45.68421052631579,0.8157894736842105,0.9904660641502748,57,56,1,1302,2,1.1842105263157894
ger000645,spiess-klara-von-hoheneichen,Q121688468,,False,Spieß,Klara von Hoheneichen,Ritterschauspiel aus dem funfzehnten Jahrhunderte in vier Aufzügen,0,klara|otto,40,4,18,16,2,0,4,716,0,1,22813,22385,1828,1790-11-30,,1790,1790,1790,https://books.google.com/books?id=Nzs7AAAAcAAJ&amp;printsec=frontcover,Schönfeld-Meißner,Prag und Leipzig,1791.0,151.0,4.888888888888889,0.2875816993464052,0.7422759339426006,18,11,1,44,3,1.908496732026144
ger000168,stavenhagen-mudder-mews,Q13188682,,False,Stavenhagen,Mudder Mews,Niederdeutsches Drama in 5 Akten,0,several characters,5,5,8,4,3,1,1,887,80,1,21644,21272,5040,,1903,1905,1904,1904,http://www.textgridrep.org/textgrid:vrcn.0,,,,,6.25,0.8928571428571429,0.9107142857142857,8,7,1,25,2,1.1071428571428572
ger000381,stephanie-die-entfuehrung-aus-dem-serail,Q210711,,True,Stephanie,Die Entführung aus dem Serail,Ein Singspiel in drey Aufzügen,0,pedrillo,28,3,9,7,2,0,0,287,482,37,9670,9308,1032,,,1782,,1782,http://www.textgridrep.org/textgrid:vrdk.0,,,,,4.888888888888889,0.6111111111111112,0.746031746031746,9,7,2,22,2,1.2142857142857142
ger000133,stephanie-die-liebe-im-narrenhause,Q52882712,,True,Stephanie,Die Liebe im Narrenhause,Eine komische Oper in zwey Aufzügen,0,several characters,41,2,11,7,4,0,0,394,806,0,14944,14417,2020,,,1787,,1787,http://www.textgridrep.org/textgrid:vrds.0,,,,,10.0,1.0,1.0,11,10,1,55,1,1.0
ger000344,stephanie-doktor-und-apotheker,Q1235105,,True,Stephanie,Doktor und Apotheker,Komische Oper in zwei Aufzügen,0,krautmann,45,2,10,7,3,0,0,421,1183,6,19328,18428,3929,,,1786,,1786,http://www.textgridrep.org/textgrid:vrdj.0,,,,,7.4,0.8222222222222222,0.8777777777777779,10,9,1,37,2,1.1777777777777778
ger000493,sternheim-der-snob,Q1196902,Comedy,False,Sternheim,Der Snob,Komödie in drei Aufzügen,0,christian,20,3,8,4,4,0,0,723,0,1,12297,12138,1000,,,1914,1914,1914,https://www.gutenberg.org/ebooks/60089,,,,,3.25,0.4642857142857143,0.6607142857142857,8,7,1,13,2,1.5357142857142858
ger000669,stramm-die-haidebraut,Q124307280,,False,Stramm,Die Haidebraut,,0,laszlo|maruschka,5,0,5,3,2,0,0,248,0,0,3063,2380,1314,,,1919,1914,1914,http://www.textgridrep.org/textgrid:w3w0.0,Limes,Wiesbaden,1963.0,18.0,3.2,0.8,0.8666666666666666,5,4,1,8,2,1.2
ger000672,stramm-kraefte,Q124311807,,False,Stramm,Kräfte,,0,several characters,5,0,4,2,2,0,0,317,0,0,4320,3376,2567,,,1919,1915,1915,http://www.textgridrep.org/textgrid:w3xb.0,Limes,Wiesbaden,1963.0,22.0,3.0,1.0,1.0,4,3,1,6,1,1.0
ger000670,stramm-rudimentaer,Q124309865,,False,Stramm,Rudimentär,,0,er|sie|chauffeur,1,0,3,2,1,0,0,190,0,0,4565,4263,2540,1924-01-27,,1924,1914,1914,http://www.textgridrep.org/textgrid:w3sp.0,Limes,Wiesbaden,1963.0,20.0,2.0,1.0,1.0,3,2,1,3,1,1.0
ger000066,sturz-julie,Q52883292,Tragedy,False,Sturz,Julie,Ein Trauerspiel in fünf Aufzügen,0,wohlau,49,5,10,7,3,0,0,372,0,0,15186,14792,604,,,,1767,1767,http://www.textgridrep.org/textgrid:w3zd.0,,,,,4.4,0.4888888888888889,0.6290476190476191,10,7,1,22,3,1.6
ger000461,sudermann-der-bettler-von-syrakus,Q52883502,Tragedy,False,Sudermann,Der Bettler von Syrakus,Tragödie in fünf Akten und einem Vorspiel,0,der_blinde,50,5,66,52,11,3,4,0,3276,0,24340,23086,3426,,,1911,1911,1911,http://www.textgridrep.org/textgrid:w40m.0,,,,,11.636363636363637,0.17902097902097902,0.8167835703438168,66,43,1,384,5,2.1771561771561774
ger000107,sudermann-die-ehre,Q25217734,,False,Sudermann,Die Ehre,Schauspiel in vier Akten,0,muehlingk|robert,52,4,15,9,6,0,0,1350,0,1,24385,23645,3202,,,1889,1889,1889,http://www.textgridrep.org/textgrid:w40n.0,,,,,8.0,0.5714285714285714,0.8122751322751324,15,12,1,60,3,1.4761904761904763
ger000521,sudermann-die-schmetterlingsschlacht,Q104664855,Comedy,False,Sudermann,Die Schmetterlingsschlacht,Komödie in vier Akten,0,rosi,58,4,10,6,4,0,0,1271,0,1,19957,19149,2296,,,1894,1895,1894,https://books.google.com/books?id=KU04AQAAIAAJ&amp;printsec=frontcover,Cotta,Stuttgart,1895.0,,6.8,0.7555555555555555,0.8615873015873013,10,9,1,34,2,1.2444444444444445
ger000100,sudermann-heimat,Q5699549,,False,Sudermann,Heimat,Schauspiel in vier Akten,0,frau_schwartze,53,4,14,6,8,0,0,1079,0,1,22128,21466,2526,,,1893,1893,1893,http://www.textgridrep.org/textgrid:w407.0,,,,,7.857142857142857,0.6043956043956044,0.830890934462363,14,13,1,55,2,1.3956043956043955
ger000541,sudermann-stein-unter-steinen,Q107557211,,False,Sudermann,Stein unter Steinen,Schauspiel in vier Akten,0,zarncke|lore,43,4,18,12,4,2,3,1240,4,0,22102,20856,4194,,,1905,1905,1905,https://www.gutenberg.org/ebooks/62132,,,,,9.333333333333334,0.5490196078431373,0.8200867034200368,18,15,1,84,2,1.4509803921568627
ger000361,thoma-die-lokalbahn,Q52884344,Comedy,False,Thoma,Die Lokalbahn,Komödie in drei Akten,0,buergermeister,38,3,15,11,4,0,0,1244,10,1,16381,15801,2557,,,1902,1902,1902,http://www.textgridrep.org/textgrid:wbvk.0,,,,,8.133333333333333,0.580952380952381,0.8370536870536872,15,14,1,61,2,1.4190476190476191
ger000037,thoma-die-medaille,Q52884454,Comedy,False,Thoma,Die Medaille,Komödie in einem Akt,0,several characters,7,0,14,10,4,0,0,623,27,0,10364,10213,825,,,1901,1901,1901,http://www.textgridrep.org/textgrid:wc9p.0,,,,,13.0,1.0,1.0,14,13,1,91,1,1.0
ger000098,thoma-erster-klasse,Q1362158,Comedy,False,Thoma,Erster Klasse,Bauernschwank in einem Akt,0,several characters,6,0,10,8,2,0,0,679,0,1,9917,9746,1863,,1910,1910,1910,1910,http://www.textgridrep.org/textgrid:wcbf.0,,,,,8.4,0.9333333333333333,0.95,10,9,1,42,2,1.0666666666666667
ger000207,thoma-lottchens-geburtstag,Q55007595,Comedy,False,Thoma,Lottchens Geburtstag,Lustspiel in einem Akt,0,frau_giselius|coelestine,11,0,6,2,4,0,0,515,0,0,7449,7247,1096,,1911,1911,1911,1911,http://www.textgridrep.org/textgrid:wc9q.0,,,,,4.0,0.8,0.9,6,5,1,12,2,1.2
ger000073,thoma-magdalena,Q1883767,,False,Thoma,Magdalena,Ein Volksstück in drei Aufzügen,0,thomas,28,3,13,9,3,1,1,1149,0,1,18748,18095,3334,,,1912,1912,1912,http://www.textgridrep.org/textgrid:wc0g.0,,,,,4.3076923076923075,0.358974358974359,0.6714618714618715,13,11,1,28,3,1.705128205128205
ger000056,thoma-moral,Q55007722,Comedy,False,Thoma,Moral,Komödie in drei Akten,0,beermann,25,3,17,10,7,0,0,1170,3,0,19086,18383,2458,,,1908,1909,1908,http://www.textgridrep.org/textgrid:wcj0.0,,,,,6.9411764705882355,0.4338235294117647,0.8604575163398693,17,13,1,59,3,1.7647058823529411
ger000285,tieck-der-gestiefelte-kater,Q1198710,,False,Tieck,Der gestiefelte Kater,"Ein Kindermärchen in drei Akten, mit Zwischenspielen, einem Prologe und Epiloge",0,fischer,19,3,48,36,2,10,8,789,47,1,19066,18681,1785,,,1844,1797,1797,http://www.textgridrep.org/textgrid:wdvq.0,,,,,20.958333333333332,0.44592198581560283,0.8695936948181949,48,43,1,503,3,1.6072695035460993
ger000496,tieck-die-theegesellschaft,Q94393683,Comedy,False,Tieck,Die Theegesellschaft,Lustspiel in Einem Aufzuge,0,ahlfeld,18,0,10,9,1,0,0,567,0,0,9059,8794,554,,1796,,1797,1797,https://www.projekt-gutenberg.org/tieck/theeges/index.html,,,,,7.4,0.8222222222222222,0.9349206349206349,10,9,1,37,2,1.1777777777777778
ger000530,tieck-karl-von-berneck,Q42191817,Tragedy,False,Tieck,Karl von Berneck,Trauerspiel in fünf Aufzügen,0,conrad|karl,19,5,19,15,3,1,0,1026,47,0,23520,22848,1244,,1793/1795,,1797,1797,https://www.projekt-gutenberg.org/tieck/berneck/index.html,Reimer,Berlin,1829.0,144.0,10.842105263157896,0.6023391812865497,0.8200252963410858,19,18,1,103,2,1.3976608187134503
ger000531,tieck-leben-und-tod-der-heiligen-genoveva,Q105762516,Tragedy,False,Tieck,Leben und Tod der heiligen Genoveva,Ein Trauerspiel,0,siegfried,61,0,68,55,6,7,13,246,5676,0,46522,46138,1099,,1799,1807,1800,1800,http://www.textgridrep.org/textgrid:wdfd.0,,,,,10.705882352941176,0.15978928884986832,0.8409832260663463,68,52,1,364,4,2.0794556628621597
ger000274,tieck-ritter-blaubart,Q55999073,,False,Tieck,Ritter Blaubart,Ein Ammenmärchen in vier Akten,0,klaus,15,4,25,20,4,1,3,974,105,0,21134,20682,858,,1796,1835,1797,1797,http://www.textgridrep.org/textgrid:wd6t.0,,,,,10.0,0.4166666666666667,0.8258606842074334,25,20,1,125,3,1.6866666666666668
ger000404,toerring-agnes-bernauerin,Q55999126,Tragedy,False,Törring,Agnes Bernauerin,Ein vaterländisches Trauerspiel,0,albrecht,36,5,27,25,2,0,4,570,0,0,15764,15015,1373,,1780,1781,1780,1780,http://www.textgridrep.org/textgrid:wf6k.0,,,,,9.11111111111111,0.3504273504273504,0.7711651940410111,27,18,1,123,3,1.8461538461538463
ger000554,treitschke-das-bauerngut,Q110826897,Comedy,False,Treitschke,Das Bauerngut,"Ein Lustspiel in einem Aufzuge. Fortsetzung der beyden Billets, und des Stammbaumes",0,several characters,12,0,6,5,1,0,0,352,0,0,7994,7880,581,,,1799,1799,1799,https://books.google.com/books?id=i2rquT3ZEEgC&amp;printsec=frontcover,,Grätz,1799.0,48.0,5.0,1.0,1.0,6,5,1,15,1,1.0
ger000091,uhland-ernst-herzog-von-schwaben,Q55999188,Tragedy,False,Uhland,Ernst Herzog von Schwaben,Trauerspiel in fünf Aufzügen,0,kunrad|gisela|ernst,8,5,21,20,1,0,3,0,2102,0,14453,14258,462,,,1818,1818,1818,http://www.textgridrep.org/textgrid:wpvj.0,,,,,13.619047619047619,0.680952380952381,0.9160364145658262,21,19,1,143,2,1.319047619047619
ger000279,uhland-ludwig-der-bayer,Q55999162,,False,Uhland,Ludwig der Bayer,Schauspiel in fünf Aufzügen,0,friedrich,13,5,41,39,2,0,8,0,2115,0,15483,14990,1112,,1817/1818,1826,1819,1819,http://www.textgridrep.org/textgrid:wp6p.0,,,,,8.975609756097562,0.22439024390243903,0.8837744544218871,41,32,1,184,3,1.9012195121951219
ger000592,vanoni-der-friseur,Q113649510,Comedy,False,Vanoni,Der Friseur,Schwank in einem Akte,0,herr_von_hasenhein|herr_von_gumpelhein,28,0,10,8,2,0,0,305,2,0,7886,7524,807,1843-05-19,,1843,1843,1843,https://resolver.staatsbibliothek-berlin.de/SBB0003353200000000,,München,1843.0,32.0,6.0,0.6666666666666666,0.75,10,8,1,30,3,1.3555555555555556
ger000258,voss-faust,Q55999227,Tragedy,False,Voß,Faust,Trauerspiel mit Gesang und Tanz,0,faust,63,5,72,48,13,11,22,39,1613,0,13363,12447,2989,,,,1823,1823,http://www.textgridrep.org/textgrid:wzgs.0,,,,,5.805555555555555,0.08176838810641628,0.7719877227409646,72,38,6,209,3,2.180214240705734
ger000245,wagner-der-fliegende-hollaender,Q114640,,True,Wagner,Der fliegende Holländer,,0,several characters,3,3,9,6,3,0,3,0,828,37,7017,6718,1635,,,1843,,1843,http://www.textgridrep.org/textgrid:wzq0.0,,,,,8.0,1.0,1.0,9,8,1,36,1,1.0
ger000396,wagner-die-kindermoerderin,Q1213864,Tragedy,False,Wagner,Die Kindermörderin,Ein Trauerspiel,0,evchen|magister,6,6,14,8,6,0,0,726,10,2,23297,23013,2159,,,1777,1776,1776,http://www.textgridrep.org/textgrid:wznj.0,,,,,7.142857142857143,0.5494505494505495,0.8547619047619047,14,11,1,50,2,1.4505494505494505
ger000422,wagner-die-meistersinger-von-nuernberg,Q465540,,True,Wagner,Die Meistersinger von Nürnberg,,0,walther|david,14,3,32,26,3,3,10,0,3031,34,23376,22099,5902,,,1868,,1868,http://www.textgridrep.org/textgrid:wzp9.0,,,,,18.9375,0.6108870967741935,0.8858208387514802,32,31,1,303,2,1.3891129032258065
ger000264,wagner-die-reue-nach-der-that,Q55999240,,False,Wagner,Die Reue nach der That,Ein Schauspiel,0,langen|wilhelm|werner,6,6,16,10,6,0,0,814,4,0,21415,21141,2210,,,1775,1775,1775,http://www.textgridrep.org/textgrid:wznr.0,,,,,10.375,0.6916666666666667,0.8787129537129538,16,15,1,83,2,1.3083333333333333
ger000175,wagner-lohengrin,Q23085,,True,Wagner,Lohengrin,Romantische Oper in drei Aufzügen,0,elsa|ortrud,11,3,25,18,6,1,15,0,1227,38,11960,10925,3830,,,1850,,1850,http://www.textgridrep.org/textgrid:wzpz.0,,,,,11.92,0.49666666666666665,0.7585794924030219,25,20,2,149,3,1.4173228346456692
ger000415,wagner-tannhaeuser,Q560619,,True,Wagner,Tannhäuser und Der Sängerkrieg auf Wartburg,Große romantische Oper in drei Akten,0,tannhaeuser,11,3,17,13,4,0,6,0,882,36,7847,7188,2056,,,1845,,1845,http://www.textgridrep.org/textgrid:wzpp.0,,,,,11.882352941176471,0.7426470588235294,0.9209736342089284,17,16,1,101,2,1.2573529411764706
ger000425,wedekind-der-marquis-von-keith,Q21040523,,False,Wedekind,Der Marquis von Keith,Schauspiel in fünf Aufzügen,0,von_keith|anna|scholz,5,5,23,15,8,0,0,996,0,1,24502,23956,3179,,,1901,1900,1900,http://www.textgridrep.org/textgrid:x3d6.0,,,,,15.478260869565217,0.7035573122529645,0.8810325482387671,23,22,1,178,2,1.2964426877470356
ger000436,wedekind-die-buechse-der-pandora,Q1211843,Tragedy,False,Wedekind,Die Büchse der Pandora,Tragödie in drei Aufzügen mit einem Prolog,0,several characters,4,3,23,17,6,0,0,777,98,4,20089,19327,3287,,1894/1902,1904,1902,1902,http://www.textgridrep.org/textgrid:x3bf.0,,,,,10.782608695652174,0.4901185770750988,0.9354555646115749,23,18,2,124,2,1.2994350282485876
